job_id,skill_name,skill_category,role_category
JOB-00175,Regression Analysis,Technical,Data Analyst
JOB-00176,Attention To Detail,Soft Skill,Data Analyst
JOB-00176,Pandas,Tool,Data Analyst
JOB-00176,Excel,Tool,Data Analyst
JOB-00176,Power Bi,Tool,Data Analyst
JOB-00176,Analytical Thinking,Soft Skill,Data Analyst
JOB-00176,Hypothesis Testing,Technical,Data Analyst
JOB-00176,Regression Analysis,Technical,Data Analyst
JOB-00176,Problem Solving,Soft Skill,Data Analyst
JOB-00176,Jupyter Notebook,Tool,Data Analyst
JOB-00176,A B Testing,Technical,Data Analyst
JOB-00176,SQL,Technical,Data Analyst
JOB-00176,Tableau,Tool,Data Analyst
JOB-00177,Problem Solving,Soft Skill,Data Analyst
JOB-00177,Data Modeling,Technical,Data Analyst
JOB-00177,SQL,Technical,Data Analyst
JOB-00177,Attention To Detail,Soft Skill,Data Analyst
JOB-00177,Power Bi,Tool,Data Analyst
JOB-00177,Excel,Tool,Data Analyst
JOB-00177,Communication,Soft Skill,Data Analyst
JOB-00177,Regression Analysis,Technical,Data Analyst
JOB-00177,Jupyter Notebook,Tool,Data Analyst
JOB-00177,Analytical Thinking,Soft Skill,Data Analyst
JOB-00177,Google Sheets,Tool,Data Analyst
JOB-00177,Statistics,Technical,Data Analyst
JOB-00177,Tableau,Tool,Data Analyst
JOB-00177,Hypothesis Testing,Technical,Data Analyst
JOB-00177,A B Testing,Technical,Data Analyst
JOB-00178,Analytical Thinking,Soft Skill,Data Analyst
JOB-00178,Python,Technical,Data Analyst
JOB-00178,Excel,Tool,Data Analyst
JOB-00178,Power Bi,Tool,Data Analyst
JOB-00178,Business Acumen,Soft Skill,Data Analyst
JOB-00178,Data Modeling,Technical,Data Analyst
JOB-00178,Hypothesis Testing,Technical,Data Analyst
JOB-00178,Google Sheets,Tool,Data Analyst
JOB-00178,Communication,Soft Skill,Data Analyst
JOB-00178,Problem Solving,Soft Skill,Data Analyst
JOB-00178,Tableau,Tool,Data Analyst
JOB-00178,Regression Analysis,Technical,Data Analyst
JOB-00178,A B Testing,Technical,Data Analyst
JOB-00178,Jupyter Notebook,Tool,Data Analyst
JOB-00179,A B Testing,Technical,Data Analyst
JOB-00179,Problem Solving,Soft Skill,Data Analyst
JOB-00179,Communication,Soft Skill,Data Analyst
JOB-00179,Business Acumen,Soft Skill,Data Analyst
JOB-00179,Analytical Thinking,Soft Skill,Data Analyst
JOB-00179,Excel,Tool,Data Analyst
JOB-00179,Pandas,Tool,Data Analyst
JOB-00179,Google Sheets,Tool,Data Analyst
JOB-00180,Jupyter Notebook,Tool,Data Analyst
JOB-00180,Statistics,Technical,Data Analyst
JOB-00180,Analytical Thinking,Soft Skill,Data Analyst
JOB-00180,Pandas,Tool,Data Analyst
JOB-00180,Attention To Detail,Soft Skill,Data Analyst
JOB-00180,Python,Technical,Data Analyst
JOB-00180,ETL Process,Technical,Data Analyst
JOB-00180,Regression Analysis,Technical,Data Analyst
JOB-00181,SQL,Technical,Data Analyst
JOB-00181,Power Bi,Tool,Data Analyst
JOB-00181,A B Testing,Technical,Data Analyst
JOB-00181,Attention To Detail,Soft Skill,Data Analyst
JOB-00181,Communication,Soft Skill,Data Analyst
JOB-00181,Google Sheets,Tool,Data Analyst
JOB-00181,Problem Solving,Soft Skill,Data Analyst
JOB-00181,Data Modeling,Technical,Data Analyst
JOB-00182,Regression Analysis,Technical,Data Analyst
JOB-00182,Business Acumen,Soft Skill,Data Analyst
JOB-00182,Problem Solving,Soft Skill,Data Analyst
JOB-00182,Jupyter Notebook,Tool,Data Analyst
JOB-00182,Pandas,Tool,Data Analyst
JOB-00182,Attention To Detail,Soft Skill,Data Analyst
JOB-00182,Tableau,Tool,Data Analyst
JOB-00182,A B Testing,Technical,Data Analyst
JOB-00182,Statistics,Technical,Data Analyst
JOB-00182,Analytical Thinking,Soft Skill,Data Analyst
JOB-00182,Power Bi,Tool,Data Analyst
JOB-00182,ETL Process,Technical,Data Analyst
JOB-00183,Python,Technical,Data Analyst
JOB-00183,Jupyter Notebook,Tool,Data Analyst
JOB-00183,Excel,Tool,Data Analyst
JOB-00183,ETL Process,Technical,Data Analyst
JOB-00183,Power Bi,Tool,Data Analyst
JOB-00183,SQL,Technical,Data Analyst
JOB-00183,Tableau,Tool,Data Analyst
JOB-00184,Statistics,Technical,Data Analyst
JOB-00184,Communication,Soft Skill,Data Analyst
JOB-00184,Power Bi,Tool,Data Analyst
JOB-00184,Excel,Tool,Data Analyst
JOB-00184,Problem Solving,Soft Skill,Data Analyst
JOB-00184,Hypothesis Testing,Technical,Data Analyst
JOB-00184,Google Sheets,Tool,Data Analyst
JOB-00184,ETL Process,Technical,Data Analyst
JOB-00184,Numpy,Tool,Data Analyst
JOB-00184,Pandas,Tool,Data Analyst
JOB-00184,Analytical Thinking,Soft Skill,Data Analyst
JOB-00184,Attention To Detail,Soft Skill,Data Analyst
JOB-00184,Python,Technical,Data Analyst
JOB-00185,Power Bi,Tool,Data Analyst
JOB-00185,Hypothesis Testing,Technical,Data Analyst
JOB-00185,Regression Analysis,Technical,Data Analyst
JOB-00185,Numpy,Tool,Data Analyst
JOB-00185,Analytical Thinking,Soft Skill,Data Analyst
JOB-00185,Excel,Tool,Data Analyst
JOB-00185,SQL,Technical,Data Analyst
JOB-00185,Google Sheets,Tool,Data Analyst
JOB-00185,Python,Technical,Data Analyst
JOB-00185,A B Testing,Technical,Data Analyst
JOB-00185,Business Acumen,Soft Skill,Data Analyst
JOB-00185,Jupyter Notebook,Tool,Data Analyst
JOB-00185,Communication,Soft Skill,Data Analyst
JOB-00185,Data Modeling,Technical,Data Analyst
JOB-00186,SQL,Technical,Data Analyst
JOB-00186,Hypothesis Testing,Technical,Data Analyst
JOB-00186,Excel,Tool,Data Analyst
JOB-00186,Power Bi,Tool,Data Analyst
JOB-00186,Statistics,Technical,Data Analyst
JOB-00186,Jupyter Notebook,Tool,Data Analyst
JOB-00186,A B Testing,Technical,Data Analyst
JOB-00186,ETL Process,Technical,Data Analyst
JOB-00186,Tableau,Tool,Data Analyst
JOB-00186,Regression Analysis,Technical,Data Analyst
JOB-00186,Pandas,Tool,Data Analyst
JOB-00186,Communication,Soft Skill,Data Analyst
JOB-00187,Attention To Detail,Soft Skill,Data Analyst
JOB-00187,Hypothesis Testing,Technical,Data Analyst
JOB-00187,Pandas,Tool,Data Analyst
JOB-00187,Numpy,Tool,Data Analyst
JOB-00187,ETL Process,Technical,Data Analyst
JOB-00187,Python,Technical,Data Analyst
JOB-00187,Business Acumen,Soft Skill,Data Analyst
JOB-00187,Google Sheets,Tool,Data Analyst
JOB-00187,Analytical Thinking,Soft Skill,Data Analyst
JOB-00187,Power Bi,Tool,Data Analyst
JOB-00187,A B Testing,Technical,Data Analyst
JOB-00187,Tableau,Tool,Data Analyst
JOB-00188,SQL,Technical,Data Analyst
JOB-00188,Statistics,Technical,Data Analyst
JOB-00188,Attention To Detail,Soft Skill,Data Analyst
JOB-00188,Analytical Thinking,Soft Skill,Data Analyst
JOB-00188,Problem Solving,Soft Skill,Data Analyst
JOB-00188,Data Modeling,Technical,Data Analyst
JOB-00188,Pandas,Tool,Data Analyst
JOB-00188,Jupyter Notebook,Tool,Data Analyst
JOB-00189,Python,Technical,Data Analyst
JOB-00189,Pandas,Tool,Data Analyst
JOB-00189,ETL Process,Technical,Data Analyst
JOB-00189,Excel,Tool,Data Analyst
JOB-00189,Business Acumen,Soft Skill,Data Analyst
JOB-00189,Communication,Soft Skill,Data Analyst
JOB-00189,Data Modeling,Technical,Data Analyst
JOB-00189,Google Sheets,Tool,Data Analyst
JOB-00189,SQL,Technical,Data Analyst
JOB-00189,Statistics,Technical,Data Analyst
JOB-00189,Power Bi,Tool,Data Analyst
JOB-00190,Attention To Detail,Soft Skill,Data Analyst
JOB-00190,Excel,Tool,Data Analyst
JOB-00190,ETL Process,Technical,Data Analyst
JOB-00190,Jupyter Notebook,Tool,Data Analyst
JOB-00190,Pandas,Tool,Data Analyst
JOB-00190,Numpy,Tool,Data Analyst
JOB-00190,SQL,Technical,Data Analyst
JOB-00190,Data Modeling,Technical,Data Analyst
JOB-00190,Problem Solving,Soft Skill,Data Analyst
JOB-00190,Analytical Thinking,Soft Skill,Data Analyst
JOB-00190,Statistics,Technical,Data Analyst
JOB-00190,Regression Analysis,Technical,Data Analyst
JOB-00190,Hypothesis Testing,Technical,Data Analyst
JOB-00190,Tableau,Tool,Data Analyst
JOB-00191,Analytical Thinking,Soft Skill,Data Analyst
JOB-00191,Pandas,Tool,Data Analyst
JOB-00191,Google Sheets,Tool,Data Analyst
JOB-00191,SQL,Technical,Data Analyst
JOB-00191,Attention To Detail,Soft Skill,Data Analyst
JOB-00191,Communication,Soft Skill,Data Analyst
JOB-00191,Power Bi,Tool,Data Analyst
JOB-00191,Data Modeling,Technical,Data Analyst
JOB-00191,Excel,Tool,Data Analyst
JOB-00191,Numpy,Tool,Data Analyst
JOB-00192,SQL,Technical,Data Analyst
JOB-00192,A B Testing,Technical,Data Analyst
JOB-00192,Attention To Detail,Soft Skill,Data Analyst
JOB-00192,Pandas,Tool,Data Analyst
JOB-00192,Power Bi,Tool,Data Analyst
JOB-00192,ETL Process,Technical,Data Analyst
JOB-00192,Problem Solving,Soft Skill,Data Analyst
JOB-00192,Google Sheets,Tool,Data Analyst
JOB-00193,Numpy,Tool,Data Analyst
JOB-00193,ETL Process,Technical,Data Analyst
JOB-00193,Jupyter Notebook,Tool,Data Analyst
JOB-00193,Excel,Tool,Data Analyst
JOB-00193,Attention To Detail,Soft Skill,Data Analyst
JOB-00193,Communication,Soft Skill,Data Analyst
JOB-00193,Hypothesis Testing,Technical,Data Analyst
JOB-00194,Hypothesis Testing,Technical,Data Analyst
JOB-00194,Tableau,Tool,Data Analyst
JOB-00194,Python,Technical,Data Analyst
JOB-00194,Attention To Detail,Soft Skill,Data Analyst
JOB-00194,SQL,Technical,Data Analyst
JOB-00194,Analytical Thinking,Soft Skill,Data Analyst
JOB-00194,Excel,Tool,Data Analyst
JOB-00194,Regression Analysis,Technical,Data Analyst
JOB-00195,SQL,Technical,Data Analyst
JOB-00195,Data Modeling,Technical,Data Analyst
JOB-00195,Google Sheets,Tool,Data Analyst
JOB-00195,Problem Solving,Soft Skill,Data Analyst
JOB-00195,Communication,Soft Skill,Data Analyst
JOB-00195,Hypothesis Testing,Technical,Data Analyst
JOB-00195,ETL Process,Technical,Data Analyst
JOB-00195,Power Bi,Tool,Data Analyst
JOB-00195,A B Testing,Technical,Data Analyst
JOB-00195,Regression Analysis,Technical,Data Analyst
JOB-00195,Analytical Thinking,Soft Skill,Data Analyst
JOB-00195,Excel,Tool,Data Analyst
JOB-00195,Business Acumen,Soft Skill,Data Analyst
JOB-00195,Tableau,Tool,Data Analyst
JOB-00195,Pandas,Tool,Data Analyst
JOB-00196,SQL,Technical,Data Analyst
JOB-00196,A B Testing,Technical,Data Analyst
JOB-00196,Power Bi,Tool,Data Analyst
JOB-00196,Tableau,Tool,Data Analyst
JOB-00196,Data Modeling,Technical,Data Analyst
JOB-00196,Problem Solving,Soft Skill,Data Analyst
JOB-00196,Google Sheets,Tool,Data Analyst
JOB-00196,Communication,Soft Skill,Data Analyst
JOB-00196,Analytical Thinking,Soft Skill,Data Analyst
JOB-00196,Excel,Tool,Data Analyst
JOB-00196,Numpy,Tool,Data Analyst
JOB-00196,Statistics,Technical,Data Analyst
JOB-00197,Jupyter Notebook,Tool,Data Analyst
JOB-00197,Data Modeling,Technical,Data Analyst
JOB-00197,SQL,Technical,Data Analyst
JOB-00197,Statistics,Technical,Data Analyst
JOB-00197,Python,Technical,Data Analyst
JOB-00197,Analytical Thinking,Soft Skill,Data Analyst
JOB-00197,Power Bi,Tool,Data Analyst
JOB-00197,Problem Solving,Soft Skill,Data Analyst
JOB-00197,ETL Process,Technical,Data Analyst
JOB-00197,Regression Analysis,Technical,Data Analyst
JOB-00197,A B Testing,Technical,Data Analyst
JOB-00197,Excel,Tool,Data Analyst
JOB-00197,Numpy,Tool,Data Analyst
JOB-00197,Google Sheets,Tool,Data Analyst
JOB-00197,Hypothesis Testing,Technical,Data Analyst
JOB-00198,Data Modeling,Technical,Data Analyst
JOB-00198,Business Acumen,Soft Skill,Data Analyst
JOB-00198,Numpy,Tool,Data Analyst
JOB-00198,Pandas,Tool,Data Analyst
JOB-00198,Excel,Tool,Data Analyst
JOB-00198,Power Bi,Tool,Data Analyst
JOB-00198,Statistics,Technical,Data Analyst
JOB-00198,Tableau,Tool,Data Analyst
JOB-00198,Regression Analysis,Technical,Data Analyst
JOB-00199,Power Bi,Tool,Data Analyst
JOB-00199,SQL,Technical,Data Analyst
JOB-00199,Pandas,Tool,Data Analyst
JOB-00199,Regression Analysis,Technical,Data Analyst
JOB-00199,Statistics,Technical,Data Analyst
JOB-00199,Jupyter Notebook,Tool,Data Analyst
JOB-00199,Data Modeling,Technical,Data Analyst
JOB-00199,A B Testing,Technical,Data Analyst
JOB-00199,Problem Solving,Soft Skill,Data Analyst
JOB-00199,Tableau,Tool,Data Analyst
JOB-00199,Python,Technical,Data Analyst
JOB-00199,Communication,Soft Skill,Data Analyst
JOB-00200,Pandas,Tool,Data Analyst
JOB-00200,Numpy,Tool,Data Analyst
JOB-00200,Jupyter Notebook,Tool,Data Analyst
JOB-00200,ETL Process,Technical,Data Analyst
JOB-00200,Python,Technical,Data Analyst
JOB-00200,Power Bi,Tool,Data Analyst
JOB-00200,Communication,Soft Skill,Data Analyst
JOB-00200,Tableau,Tool,Data Analyst
JOB-00200,Regression Analysis,Technical,Data Analyst
JOB-00200,Statistics,Technical,Data Analyst
JOB-00200,Attention To Detail,Soft Skill,Data Analyst
JOB-00200,Google Sheets,Tool,Data Analyst
JOB-00200,SQL,Technical,Data Analyst
JOB-00200,A B Testing,Technical,Data Analyst
JOB-00201,Typescript,Technical,Frontend Developer
JOB-00201,CSS,Technical,Frontend Developer
JOB-00201,Collaboration,Soft Skill,Frontend Developer
JOB-00201,Git,Technical,Frontend Developer
JOB-00201,Vs Code,Tool,Frontend Developer
JOB-00201,Time Management,Soft Skill,Frontend Developer
JOB-00201,Webpack,Tool,Frontend Developer
JOB-00201,Problem Solving,Soft Skill,Frontend Developer
JOB-00201,Responsive Design,Technical,Frontend Developer
JOB-00201,Web Performance,Technical,Frontend Developer
JOB-00201,React,Technical,Frontend Developer
JOB-00201,Javascript,Technical,Frontend Developer
JOB-00201,Vue.Js,Technical,Frontend Developer
JOB-00202,Rest Api,Technical,Frontend Developer
JOB-00202,Responsive Design,Technical,Frontend Developer
JOB-00202,Figma (Basic),Tool,Frontend Developer
JOB-00202,Webpack,Tool,Frontend Developer
JOB-00202,Npm Yarn,Tool,Frontend Developer
JOB-00202,HTML,Technical,Frontend Developer
JOB-00202,Typescript,Technical,Frontend Developer
JOB-00202,Problem Solving,Soft Skill,Frontend Developer
JOB-00202,Collaboration,Soft Skill,Frontend Developer
JOB-00202,CSS,Technical,Frontend Developer
JOB-00203,Github,Tool,Frontend Developer
JOB-00203,Problem Solving,Soft Skill,Frontend Developer
JOB-00203,Javascript,Technical,Frontend Developer
JOB-00203,Npm Yarn,Tool,Frontend Developer
JOB-00203,Chrome Devtools,Tool,Frontend Developer
JOB-00203,Figma (Basic),Tool,Frontend Developer
JOB-00203,Typescript,Technical,Frontend Developer
JOB-00203,Collaboration,Soft Skill,Frontend Developer
JOB-00203,Vs Code,Tool,Frontend Developer
JOB-00203,Attention To Detail,Soft Skill,Frontend Developer
JOB-00204,Webpack,Tool,Frontend Developer
JOB-00204,Collaboration,Soft Skill,Frontend Developer
JOB-00204,Chrome Devtools,Tool,Frontend Developer
JOB-00204,Javascript,Technical,Frontend Developer
JOB-00204,Responsive Design,Technical,Frontend Developer
JOB-00204,Figma (Basic),Tool,Frontend Developer
JOB-00204,React,Technical,Frontend Developer
JOB-00204,Typescript,Technical,Frontend Developer
JOB-00204,Vue.Js,Technical,Frontend Developer
JOB-00204,Git,Technical,Frontend Developer
JOB-00204,Attention To Detail,Soft Skill,Frontend Developer
JOB-00204,Vs Code,Tool,Frontend Developer
JOB-00204,CSS,Technical,Frontend Developer
JOB-00204,HTML,Technical,Frontend Developer
JOB-00205,Problem Solving,Soft Skill,Frontend Developer
JOB-00205,Webpack,Tool,Frontend Developer
JOB-00205,Github,Tool,Frontend Developer
JOB-00205,React,Technical,Frontend Developer
JOB-00205,Npm Yarn,Tool,Frontend Developer
JOB-00205,Attention To Detail,Soft Skill,Frontend Developer
JOB-00205,Rest Api,Technical,Frontend Developer
JOB-00205,Vs Code,Tool,Frontend Developer
JOB-00206,Problem Solving,Soft Skill,Frontend Developer
JOB-00206,Github,Tool,Frontend Developer
JOB-00206,Typescript,Technical,Frontend Developer
JOB-00206,CSS,Technical,Frontend Developer
JOB-00206,Npm Yarn,Tool,Frontend Developer
JOB-00206,Rest Api,Technical,Frontend Developer
JOB-00206,Git,Technical,Frontend Developer
JOB-00206,HTML,Technical,Frontend Developer
JOB-00206,Vue.Js,Technical,Frontend Developer
JOB-00207,React,Technical,Frontend Developer
JOB-00207,Vs Code,Tool,Frontend Developer
JOB-00207,HTML,Technical,Frontend Developer
JOB-00207,Npm Yarn,Tool,Frontend Developer
JOB-00207,Vue.Js,Technical,Frontend Developer
JOB-00207,Rest Api,Technical,Frontend Developer
JOB-00207,Time Management,Soft Skill,Frontend Developer
JOB-00207,Problem Solving,Soft Skill,Frontend Developer
JOB-00207,CSS,Technical,Frontend Developer
JOB-00207,Attention To Detail,Soft Skill,Frontend Developer
JOB-00207,Git,Technical,Frontend Developer
JOB-00207,Webpack,Tool,Frontend Developer
JOB-00207,Figma (Basic),Tool,Frontend Developer
JOB-00208,React,Technical,Frontend Developer
JOB-00208,HTML,Technical,Frontend Developer
JOB-00208,Git,Technical,Frontend Developer
JOB-00208,Javascript,Technical,Frontend Developer
JOB-00208,Github,Tool,Frontend Developer
JOB-00208,Vs Code,Tool,Frontend Developer
JOB-00208,Vue.Js,Technical,Frontend Developer
JOB-00208,Webpack,Tool,Frontend Developer
JOB-00208,Typescript,Technical,Frontend Developer
JOB-00208,Collaboration,Soft Skill,Frontend Developer
JOB-00208,Problem Solving,Soft Skill,Frontend Developer
JOB-00209,Problem Solving,Soft Skill,Frontend Developer
JOB-00209,Chrome Devtools,Tool,Frontend Developer
JOB-00209,Vs Code,Tool,Frontend Developer
JOB-00209,Collaboration,Soft Skill,Frontend Developer
JOB-00209,Time Management,Soft Skill,Frontend Developer
JOB-00209,Github,Tool,Frontend Developer
JOB-00209,Responsive Design,Technical,Frontend Developer
JOB-00209,Npm Yarn,Tool,Frontend Developer
JOB-00209,Git,Technical,Frontend Developer
JOB-00209,Typescript,Technical,Frontend Developer
JOB-00209,Rest Api,Technical,Frontend Developer
JOB-00209,Attention To Detail,Soft Skill,Frontend Developer
JOB-00209,Javascript,Technical,Frontend Developer
JOB-00210,Time Management,Soft Skill,Frontend Developer
JOB-00210,Webpack,Tool,Frontend Developer
JOB-00210,Problem Solving,Soft Skill,Frontend Developer
JOB-00210,Figma (Basic),Tool,Frontend Developer
JOB-00210,Chrome Devtools,Tool,Frontend Developer
JOB-00210,HTML,Technical,Frontend Developer
JOB-00210,Responsive Design,Technical,Frontend Developer
JOB-00210,Npm Yarn,Tool,Frontend Developer
JOB-00210,Rest Api,Technical,Frontend Developer
JOB-00210,Attention To Detail,Soft Skill,Frontend Developer
JOB-00210,Javascript,Technical,Frontend Developer
JOB-00210,Web Performance,Technical,Frontend Developer
JOB-00210,Vs Code,Tool,Frontend Developer
JOB-00210,React,Technical,Frontend Developer
JOB-00210,CSS,Technical,Frontend Developer
JOB-00211,Javascript,Technical,Frontend Developer
JOB-00211,Npm Yarn,Tool,Frontend Developer
JOB-00211,Responsive Design,Technical,Frontend Developer
JOB-00211,Problem Solving,Soft Skill,Frontend Developer
JOB-00211,HTML,Technical,Frontend Developer
JOB-00211,Github,Tool,Frontend Developer
JOB-00211,Chrome Devtools,Tool,Frontend Developer
JOB-00211,Collaboration,Soft Skill,Frontend Developer
JOB-00211,Time Management,Soft Skill,Frontend Developer
JOB-00211,Web Performance,Technical,Frontend Developer
JOB-00211,Git,Technical,Frontend Developer
JOB-00212,Vs Code,Tool,Frontend Developer
JOB-00212,React,Technical,Frontend Developer
JOB-00212,Attention To Detail,Soft Skill,Frontend Developer
JOB-00212,Chrome Devtools,Tool,Frontend Developer
JOB-00212,Rest Api,Technical,Frontend Developer
JOB-00212,HTML,Technical,Frontend Developer
JOB-00212,Git,Technical,Frontend Developer
JOB-00212,CSS,Technical,Frontend Developer
JOB-00212,Collaboration,Soft Skill,Frontend Developer
JOB-00212,Webpack,Tool,Frontend Developer
JOB-00212,Typescript,Technical,Frontend Developer
JOB-00212,Problem Solving,Soft Skill,Frontend Developer
JOB-00212,Github,Tool,Frontend Developer
JOB-00212,Responsive Design,Technical,Frontend Developer
JOB-00213,HTML,Technical,Frontend Developer
JOB-00213,Collaboration,Soft Skill,Frontend Developer
JOB-00213,Chrome Devtools,Tool,Frontend Developer
JOB-00213,Time Management,Soft Skill,Frontend Developer
JOB-00213,Responsive Design,Technical,Frontend Developer
JOB-00213,Problem Solving,Soft Skill,Frontend Developer
JOB-00213,Rest Api,Technical,Frontend Developer
JOB-00213,Attention To Detail,Soft Skill,Frontend Developer
JOB-00213,Javascript,Technical,Frontend Developer
JOB-00213,Git,Technical,Frontend Developer
JOB-00213,React,Technical,Frontend Developer
JOB-00214,React,Technical,Frontend Developer
JOB-00214,CSS,Technical,Frontend Developer
JOB-00214,Javascript,Technical,Frontend Developer
JOB-00214,Time Management,Soft Skill,Frontend Developer
JOB-00214,Github,Tool,Frontend Developer
JOB-00214,Responsive Design,Technical,Frontend Developer
JOB-00214,Rest Api,Technical,Frontend Developer
JOB-00214,Vue.Js,Technical,Frontend Developer
JOB-00214,Git,Technical,Frontend Developer
JOB-00214,Typescript,Technical,Frontend Developer
JOB-00214,Web Performance,Technical,Frontend Developer
JOB-00215,Problem Solving,Soft Skill,Frontend Developer
JOB-00215,Javascript,Technical,Frontend Developer
JOB-00215,Rest Api,Technical,Frontend Developer
JOB-00215,Collaboration,Soft Skill,Frontend Developer
JOB-00215,CSS,Technical,Frontend Developer
JOB-00215,Responsive Design,Technical,Frontend Developer
JOB-00215,Vue.Js,Technical,Frontend Developer
JOB-00215,Vs Code,Tool,Frontend Developer
JOB-00215,Webpack,Tool,Frontend Developer
JOB-00215,Chrome Devtools,Tool,Frontend Developer
JOB-00215,Typescript,Technical,Frontend Developer
JOB-00216,Web Performance,Technical,Frontend Developer
JOB-00216,CSS,Technical,Frontend Developer
JOB-00216,Responsive Design,Technical,Frontend Developer
JOB-00216,Vue.Js,Technical,Frontend Developer
JOB-00216,Problem Solving,Soft Skill,Frontend Developer
JOB-00216,HTML,Technical,Frontend Developer
JOB-00216,Git,Technical,Frontend Developer
JOB-00216,Figma (Basic),Tool,Frontend Developer
JOB-00216,Vs Code,Tool,Frontend Developer
JOB-00216,Github,Tool,Frontend Developer
JOB-00217,Vue.Js,Technical,Frontend Developer
JOB-00217,Vs Code,Tool,Frontend Developer
JOB-00217,Problem Solving,Soft Skill,Frontend Developer
JOB-00217,Time Management,Soft Skill,Frontend Developer
JOB-00217,Collaboration,Soft Skill,Frontend Developer
JOB-00217,Rest Api,Technical,Frontend Developer
JOB-00217,Typescript,Technical,Frontend Developer
JOB-00217,Web Performance,Technical,Frontend Developer
JOB-00217,Figma (Basic),Tool,Frontend Developer
JOB-00217,Responsive Design,Technical,Frontend Developer
JOB-00217,React,Technical,Frontend Developer
JOB-00217,Javascript,Technical,Frontend Developer
JOB-00217,Git,Technical,Frontend Developer
JOB-00217,Npm Yarn,Tool,Frontend Developer
JOB-00218,Attention To Detail,Soft Skill,Frontend Developer
JOB-00218,Javascript,Technical,Frontend Developer
JOB-00218,Vs Code,Tool,Frontend Developer
JOB-00218,Chrome Devtools,Tool,Frontend Developer
JOB-00218,Web Performance,Technical,Frontend Developer
JOB-00218,Webpack,Tool,Frontend Developer
JOB-00218,Typescript,Technical,Frontend Developer
JOB-00218,CSS,Technical,Frontend Developer
JOB-00218,Npm Yarn,Tool,Frontend Developer
JOB-00219,Typescript,Technical,Frontend Developer
JOB-00219,Javascript,Technical,Frontend Developer
JOB-00219,Problem Solving,Soft Skill,Frontend Developer
JOB-00219,React,Technical,Frontend Developer
JOB-00219,Attention To Detail,Soft Skill,Frontend Developer
JOB-00219,Time Management,Soft Skill,Frontend Developer
JOB-00219,Vs Code,Tool,Frontend Developer
JOB-00219,Rest Api,Technical,Frontend Developer
JOB-00219,Github,Tool,Frontend Developer
JOB-00219,CSS,Technical,Frontend Developer
JOB-00219,Vue.Js,Technical,Frontend Developer
JOB-00219,Git,Technical,Frontend Developer
JOB-00219,Figma (Basic),Tool,Frontend Developer
JOB-00219,Responsive Design,Technical,Frontend Developer
JOB-00220,Collaboration,Soft Skill,Frontend Developer
JOB-00220,Github,Tool,Frontend Developer
JOB-00220,Webpack,Tool,Frontend Developer
JOB-00220,Javascript,Technical,Frontend Developer
JOB-00220,Responsive Design,Technical,Frontend Developer
JOB-00220,Rest Api,Technical,Frontend Developer
JOB-00220,CSS,Technical,Frontend Developer
JOB-00220,Attention To Detail,Soft Skill,Frontend Developer
JOB-00220,HTML,Technical,Frontend Developer
JOB-00220,Vue.Js,Technical,Frontend Developer
JOB-00221,Attention To Detail,Soft Skill,Frontend Developer
JOB-00221,Responsive Design,Technical,Frontend Developer
JOB-00221,Github,Tool,Frontend Developer
JOB-00221,Javascript,Technical,Frontend Developer
JOB-00221,Web Performance,Technical,Frontend Developer
JOB-00221,Git,Technical,Frontend Developer
JOB-00221,Chrome Devtools,Tool,Frontend Developer
JOB-00221,Time Management,Soft Skill,Frontend Developer
JOB-00221,Problem Solving,Soft Skill,Frontend Developer
JOB-00221,CSS,Technical,Frontend Developer
JOB-00221,HTML,Technical,Frontend Developer
JOB-00222,Attention To Detail,Soft Skill,Frontend Developer
JOB-00222,Web Performance,Technical,Frontend Developer
JOB-00222,HTML,Technical,Frontend Developer
JOB-00222,Responsive Design,Technical,Frontend Developer
JOB-00222,Problem Solving,Soft Skill,Frontend Developer
JOB-00222,Javascript,Technical,Frontend Developer
JOB-00222,React,Technical,Frontend Developer
JOB-00222,CSS,Technical,Frontend Developer
JOB-00222,Figma (Basic),Tool,Frontend Developer
JOB-00222,Typescript,Technical,Frontend Developer
JOB-00222,Npm Yarn,Tool,Frontend Developer
JOB-00223,Git,Technical,Frontend Developer
JOB-00223,Problem Solving,Soft Skill,Frontend Developer
JOB-00223,Github,Tool,Frontend Developer
JOB-00223,Javascript,Technical,Frontend Developer
JOB-00223,React,Technical,Frontend Developer
JOB-00223,Npm Yarn,Tool,Frontend Developer
JOB-00223,Vs Code,Tool,Frontend Developer
JOB-00223,HTML,Technical,Frontend Developer
JOB-00223,Figma (Basic),Tool,Frontend Developer
JOB-00223,Responsive Design,Technical,Frontend Developer
JOB-00224,Rest Api,Technical,Frontend Developer
JOB-00224,HTML,Technical,Frontend Developer
JOB-00224,Time Management,Soft Skill,Frontend Developer
JOB-00224,Npm Yarn,Tool,Frontend Developer
JOB-00224,Attention To Detail,Soft Skill,Frontend Developer
JOB-00224,React,Technical,Frontend Developer
JOB-00224,Chrome Devtools,Tool,Frontend Developer
JOB-00224,Problem Solving,Soft Skill,Frontend Developer
JOB-00224,Collaboration,Soft Skill,Frontend Developer
JOB-00224,Vs Code,Tool,Frontend Developer
JOB-00224,Typescript,Technical,Frontend Developer
JOB-00225,HTML,Technical,Frontend Developer
JOB-00225,Figma (Basic),Tool,Frontend Developer
JOB-00225,Npm Yarn,Tool,Frontend Developer
