user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-2131,Frontend Developer,Pemula,12.0,Kompetitif,0.6369,Significant Gap,HTML,CSS,Vs Code,72.8,"{""HTML"": 0, ""CSS"": 4, ""Javascript"": 31, ""Typescript"": 19, ""React"": 100, ""Vue.Js"": 35, ""Rest Api"": 100, ""Git"": 32, ""Responsive Design"": 22, ""Web Performance"": 36, ""Vs Code"": 19, ""Chrome Devtools"": 26, ""Webpack"": 45, ""Npm Yarn"": 21, ""Figma (Basic)"": 40, ""Github"": 37, ""Problem Solving"": 50, ""Collaboration"": 40, ""Attention To Detail"": 50, ""Time Management"": 24}"
USR-2132,Frontend Developer,Lanjutan,7.8,Normal,0.3534,Almost Ready,HTML,Webpack,React,57.0,"{""HTML"": 0, ""CSS"": 72, ""Javascript"": 63, ""Typescript"": 100, ""React"": 0, ""Vue.Js"": 85, ""Rest Api"": 79, ""Git"": 80, ""Responsive Design"": 86, ""Web Performance"": 95, ""Vs Code"": 63, ""Chrome Devtools"": 77, ""Webpack"": 0, ""Npm Yarn"": 71, ""Figma (Basic)"": 87, ""Github"": 93, ""Problem Solving"": 77, ""Collaboration"": 99, ""Attention To Detail"": 0, ""Time Management"": 100}"
USR-2133,Frontend Developer,Pemula,6.2,Booming,0.7773,Significant Gap,CSS,Git,Webpack,114.4,"{""HTML"": 47, ""CSS"": 5, ""Javascript"": 1, ""Typescript"": 35, ""React"": 39, ""Vue.Js"": 21, ""Rest Api"": 14, ""Git"": 0, ""Responsive Design"": 30, ""Web Performance"": 27, ""Vs Code"": 13, ""Chrome Devtools"": 26, ""Webpack"": 6, ""Npm Yarn"": 37, ""Figma (Basic)"": 49, ""Github"": 23, ""Problem Solving"": 20, ""Collaboration"": 28, ""Attention To Detail"": 30, ""Time Management"": 7}"
USR-2134,Frontend Developer,Lanjutan,9.8,Booming,0.2718,Almost Ready,Vs Code,CSS,Github,22.4,"{""HTML"": 100, ""CSS"": 53, ""Javascript"": 69, ""Typescript"": 75, ""React"": 100, ""Vue.Js"": 72, ""Rest Api"": 81, ""Git"": 82, ""Responsive Design"": 60, ""Web Performance"": 77, ""Vs Code"": 0, ""Chrome Devtools"": 83, ""Webpack"": 62, ""Npm Yarn"": 100, ""Figma (Basic)"": 100, ""Github"": 50, ""Problem Solving"": 84, ""Collaboration"": 85, ""Attention To Detail"": 73, ""Time Management"": 62}"
USR-2135,Frontend Developer,Lanjutan,3.0,Normal,0.4059,Needs Work,CSS,Webpack,Javascript,171.2,"{""HTML"": 59, ""CSS"": 0, ""Javascript"": 0, ""Typescript"": 100, ""React"": 78, ""Vue.Js"": 90, ""Rest Api"": 89, ""Git"": 80, ""Responsive Design"": 89, ""Web Performance"": 65, ""Vs Code"": 50, ""Chrome Devtools"": 69, ""Webpack"": 0, ""Npm Yarn"": 73, ""Figma (Basic)"": 0, ""Github"": 75, ""Problem Solving"": 100, ""Collaboration"": 0, ""Attention To Detail"": 98, ""Time Management"": 75}"
USR-2136,Frontend Developer,Menengah,8.9,Booming,0.507,Needs Work,CSS,Responsive Design,React,50.9,"{""HTML"": 43, ""CSS"": 0, ""Javascript"": 57, ""Typescript"": 63, ""React"": 26, ""Vue.Js"": 42, ""Rest Api"": 65, ""Git"": 41, ""Responsive Design"": 0, ""Web Performance"": 59, ""Vs Code"": 41, ""Chrome Devtools"": 68, ""Webpack"": 63, ""Npm Yarn"": 29, ""Figma (Basic)"": 70, ""Github"": 50, ""Problem Solving"": 77, ""Collaboration"": 77, ""Attention To Detail"": 79, ""Time Management"": 59}"
USR-2137,Frontend Developer,Lanjutan,13.3,Kompetitif,0.2868,Almost Ready,Time Management,Npm Yarn,Webpack,27.2,"{""HTML"": 82, ""CSS"": 68, ""Javascript"": 91, ""Typescript"": 65, ""React"": 67, ""Vue.Js"": 72, ""Rest Api"": 67, ""Git"": 69, ""Responsive Design"": 65, ""Web Performance"": 79, ""Vs Code"": 65, ""Chrome Devtools"": 68, ""Webpack"": 62, ""Npm Yarn"": 58, ""Figma (Basic)"": 68, ""Github"": 100, ""Problem Solving"": 91, ""Collaboration"": 80, ""Attention To Detail"": 100, ""Time Management"": 0}"
USR-2138,Frontend Developer,Menengah,6.4,Kompetitif,0.4437,Needs Work,Problem Solving,Rest Api,Typescript,111.5,"{""HTML"": 51, ""CSS"": 51, ""Javascript"": 49, ""Typescript"": 27, ""React"": 71, ""Vue.Js"": 40, ""Rest Api"": 21, ""Git"": 71, ""Responsive Design"": 62, ""Web Performance"": 35, ""Vs Code"": 80, ""Chrome Devtools"": 60, ""Webpack"": 63, ""Npm Yarn"": 100, ""Figma (Basic)"": 41, ""Github"": 80, ""Problem Solving"": 0, ""Collaboration"": 63, ""Attention To Detail"": 77, ""Time Management"": 58}"
USR-2139,Frontend Developer,Pemula,13.3,Booming,0.6903,Significant Gap,Javascript,HTML,Git,49.9,"{""HTML"": 25, ""CSS"": 47, ""Javascript"": 0, ""Typescript"": 15, ""React"": 16, ""Vue.Js"": 39, ""Rest Api"": 18, ""Git"": 24, ""Responsive Design"": 20, ""Web Performance"": 35, ""Vs Code"": 28, ""Chrome Devtools"": 36, ""Webpack"": 50, ""Npm Yarn"": 34, ""Figma (Basic)"": 37, ""Github"": 35, ""Problem Solving"": 50, ""Collaboration"": 49, ""Attention To Detail"": 31, ""Time Management"": 32}"
USR-2140,Frontend Developer,Lanjutan,10.4,Booming,0.6915,Significant Gap,HTML,Javascript,Git,63.8,"{""HTML"": 10, ""CSS"": 47, ""Javascript"": 0, ""Typescript"": 34, ""React"": 37, ""Vue.Js"": 35, ""Rest Api"": 41, ""Git"": 22, ""Responsive Design"": 44, ""Web Performance"": 15, ""Vs Code"": 24, ""Chrome Devtools"": 100, ""Webpack"": 33, ""Npm Yarn"": 32, ""Figma (Basic)"": 30, ""Github"": 36, ""Problem Solving"": 21, ""Collaboration"": 24, ""Attention To Detail"": 14, ""Time Management"": 19}"
USR-2141,Frontend Developer,Pemula,4.0,Booming,0.7528,Significant Gap,Webpack,Rest Api,Chrome Devtools,170.4,"{""HTML"": 26, ""CSS"": 25, ""Javascript"": 20, ""Typescript"": 6, ""React"": 15, ""Vue.Js"": 22, ""Rest Api"": 6, ""Git"": 31, ""Responsive Design"": 33, ""Web Performance"": 26, ""Vs Code"": 19, ""Chrome Devtools"": 1, ""Webpack"": 3, ""Npm Yarn"": 22, ""Figma (Basic)"": 31, ""Github"": 25, ""Problem Solving"": 46, ""Collaboration"": 50, ""Attention To Detail"": 50, ""Time Management"": 39}"
USR-2142,Frontend Developer,Pemula,6.7,Kompetitif,0.264,Almost Ready,Rest Api,Chrome Devtools,Webpack,45.2,"{""HTML"": 70, ""CSS"": 99, ""Javascript"": 92, ""Typescript"": 68, ""React"": 100, ""Vue.Js"": 76, ""Rest Api"": 0, ""Git"": 68, ""Responsive Design"": 70, ""Web Performance"": 89, ""Vs Code"": 80, ""Chrome Devtools"": 57, ""Webpack"": 63, ""Npm Yarn"": 69, ""Figma (Basic)"": 64, ""Github"": 80, ""Problem Solving"": 97, ""Collaboration"": 92, ""Attention To Detail"": 70, ""Time Management"": 63}"
USR-2143,Frontend Developer,Lanjutan,8.4,Booming,0.3632,Almost Ready,CSS,Git,Javascript,47.4,"{""HTML"": 82, ""CSS"": 0, ""Javascript"": 0, ""Typescript"": 72, ""React"": 76, ""Vue.Js"": 80, ""Rest Api"": 74, ""Git"": 0, ""Responsive Design"": 72, ""Web Performance"": 78, ""Vs Code"": 98, ""Chrome Devtools"": 54, ""Webpack"": 82, ""Npm Yarn"": 84, ""Figma (Basic)"": 0, ""Github"": 78, ""Problem Solving"": 96, ""Collaboration"": 80, ""Attention To Detail"": 75, ""Time Management"": 90, ""JavaScript"": 62}"
USR-2144,Frontend Developer,Lanjutan,9.7,Normal,0.2719,Almost Ready,CSS,Git,Typescript,30.1,"{""HTML"": 86, ""CSS"": 0, ""Javascript"": 84, ""Typescript"": 59, ""React"": 78, ""Vue.Js"": 87, ""Rest Api"": 69, ""Git"": 0, ""Responsive Design"": 82, ""Web Performance"": 67, ""Vs Code"": 92, ""Chrome Devtools"": 77, ""Webpack"": 100, ""Npm Yarn"": 72, ""Figma (Basic)"": 63, ""Github"": 71, ""Problem Solving"": 100, ""Collaboration"": 100, ""Attention To Detail"": 87, ""Time Management"": 100}"
USR-2145,Frontend Developer,Lanjutan,6.9,Kompetitif,0.2636,Almost Ready,React,Git,CSS,68.1,"{""HTML"": 74, ""CSS"": 68, ""Javascript"": 65, ""Typescript"": 85, ""React"": 0, ""Vue.Js"": 70, ""Rest Api"": 76, ""Git"": 64, ""Responsive Design"": 79, ""Web Performance"": 71, ""Vs Code"": 74, ""Chrome Devtools"": 67, ""Webpack"": 82, ""Npm Yarn"": 93, ""Figma (Basic)"": 57, ""Github"": 76, ""Problem Solving"": 88, ""Collaboration"": 93, ""Attention To Detail"": 94, ""Time Management"": 91}"
USR-2146,Frontend Developer,Menengah,3.0,Kompetitif,0.4877,Needs Work,Git,Chrome Devtools,Responsive Design,221.4,"{""HTML"": 40, ""CSS"": 32, ""Javascript"": 59, ""Typescript"": 44, ""React"": 59, ""Vue.Js"": 65, ""Rest Api"": 57, ""Git"": 0, ""Responsive Design"": 24, ""Web Performance"": 63, ""Vs Code"": 67, ""Chrome Devtools"": 0, ""Webpack"": 68, ""Npm Yarn"": 36, ""Figma (Basic)"": 67, ""Github"": 80, ""Problem Solving"": 79, ""Collaboration"": 80, ""Attention To Detail"": 76, ""Time Management"": 41}"
USR-2147,Frontend Developer,Pemula,16.9,Normal,0.7434,Significant Gap,Github,Vs Code,Javascript,49.5,"{""HTML"": 25, ""CSS"": 42, ""Javascript"": 0, ""Typescript"": 25, ""React"": 0, ""Vue.Js"": 100, ""Rest Api"": 0, ""Git"": 26, ""Responsive Design"": 30, ""Web Performance"": 100, ""Vs Code"": 0, ""Chrome Devtools"": 0, ""Webpack"": 50, ""Npm Yarn"": 50, ""Figma (Basic)"": 27, ""Github"": 0, ""Problem Solving"": 32, ""Collaboration"": 12, ""Attention To Detail"": 26, ""Time Management"": 0}"
USR-2148,Frontend Developer,Pemula,5.6,Booming,0.7358,Significant Gap,CSS,Vs Code,Rest Api,120.1,"{""HTML"": 26, ""CSS"": 5, ""Javascript"": 20, ""Typescript"": 15, ""React"": 32, ""Vue.Js"": 1, ""Rest Api"": 0, ""Git"": 43, ""Responsive Design"": 23, ""Web Performance"": 5, ""Vs Code"": 2, ""Chrome Devtools"": 50, ""Webpack"": 50, ""Npm Yarn"": 0, ""Figma (Basic)"": 100, ""Github"": 27, ""Problem Solving"": 50, ""Collaboration"": 42, ""Attention To Detail"": 50, ""Time Management"": 0}"
USR-2149,Frontend Developer,Pemula,9.8,Kompetitif,0.7488,Significant Gap,Git,CSS,Typescript,120.6,"{""HTML"": 26, ""CSS"": 15, ""Javascript"": 9, ""Typescript"": 1, ""React"": 6, ""Vue.Js"": 5, ""Rest Api"": 34, ""Git"": 0, ""Responsive Design"": 27, ""Web Performance"": 6, ""Vs Code"": 37, ""Chrome Devtools"": 45, ""Webpack"": 50, ""Npm Yarn"": 21, ""Figma (Basic)"": 30, ""Github"": 43, ""Problem Solving"": 39, ""Collaboration"": 34, ""Attention To Detail"": 31, ""Time Management"": 35}"
USR-2150,Frontend Developer,Lanjutan,9.8,Kompetitif,0.3298,Almost Ready,Git,Problem Solving,Javascript,62.9,"{""HTML"": 71, ""CSS"": 68, ""Javascript"": 0, ""Typescript"": 87, ""React"": 69, ""Vue.Js"": 75, ""Rest Api"": 83, ""Git"": 0, ""Responsive Design"": 92, ""Web Performance"": 62, ""Vs Code"": 52, ""Chrome Devtools"": 84, ""Webpack"": 94, ""Npm Yarn"": 71, ""Figma (Basic)"": 82, ""Github"": 89, ""Problem Solving"": 0, ""Collaboration"": 97, ""Attention To Detail"": 91, ""Time Management"": 93}"
USR-2151,Frontend Developer,Lanjutan,25.0,Kompetitif,0.366,Almost Ready,Git,Problem Solving,Javascript,25.8,"{""HTML"": 80, ""CSS"": 86, ""Javascript"": 0, ""Typescript"": 88, ""React"": 75, ""Vue.Js"": 77, ""Rest Api"": 57, ""Git"": 0, ""Responsive Design"": 69, ""Web Performance"": 67, ""Vs Code"": 81, ""Chrome Devtools"": 62, ""Webpack"": 97, ""Npm Yarn"": 63, ""Figma (Basic)"": 70, ""Github"": 87, ""Problem Solving"": 0, ""Collaboration"": 96, ""Attention To Detail"": 51, ""Time Management"": 73, ""JavaScript"": 72}"
USR-2152,Frontend Developer,Pemula,3.0,Booming,0.8021,Major Gap,Git,Problem Solving,Github,234.4,"{""HTML"": 22, ""CSS"": 16, ""Javascript"": 40, ""Typescript"": 30, ""React"": 0, ""Vue.Js"": 12, ""Rest Api"": 14, ""Git"": 0, ""Responsive Design"": 26, ""Web Performance"": 31, ""Vs Code"": 20, ""Chrome Devtools"": 8, ""Webpack"": 50, ""Npm Yarn"": 25, ""Figma (Basic)"": 32, ""Github"": 3, ""Problem Solving"": 0, ""Collaboration"": 35, ""Attention To Detail"": 16, ""Time Management"": 23}"
USR-2153,Frontend Developer,Lanjutan,3.0,Normal,0.2582,Almost Ready,Vs Code,Rest Api,Chrome Devtools,76.8,"{""HTML"": 74, ""CSS"": 75, ""Javascript"": 86, ""Typescript"": 87, ""React"": 88, ""Vue.Js"": 91, ""Rest Api"": 0, ""Git"": 96, ""Responsive Design"": 85, ""Web Performance"": 77, ""Vs Code"": 0, ""Chrome Devtools"": 62, ""Webpack"": 74, ""Npm Yarn"": 71, ""Figma (Basic)"": 64, ""Github"": 85, ""Problem Solving"": 90, ""Collaboration"": 100, ""Attention To Detail"": 80, ""Time Management"": 100}"
USR-2154,Frontend Developer,Pemula,14.2,Kompetitif,0.7213,Significant Gap,CSS,Typescript,HTML,74.4,"{""HTML"": 23, ""CSS"": 20, ""Javascript"": 24, ""Typescript"": 3, ""React"": 40, ""Vue.Js"": 32, ""Rest Api"": 21, ""Git"": 23, ""Responsive Design"": 37, ""Web Performance"": 50, ""Vs Code"": 44, ""Chrome Devtools"": 26, ""Webpack"": 36, ""Npm Yarn"": 9, ""Figma (Basic)"": 22, ""Github"": 33, ""Problem Solving"": 18, ""Collaboration"": 25, ""Attention To Detail"": 39, ""Time Management"": 38}"
USR-2155,Frontend Developer,Menengah,5.8,Normal,0.5194,Needs Work,Github,Vs Code,Attention To Detail,97.6,"{""HTML"": 73, ""CSS"": 51, ""Javascript"": 37, ""Typescript"": 69, ""React"": 64, ""Vue.Js"": 58, ""Rest Api"": 43, ""Git"": 74, ""Responsive Design"": 71, ""Web Performance"": 0, ""Vs Code"": 0, ""Chrome Devtools"": 58, ""Webpack"": 73, ""Npm Yarn"": 39, ""Figma (Basic)"": 49, ""Github"": 0, ""Problem Solving"": 76, ""Collaboration"": 47, ""Attention To Detail"": 0, ""Time Management"": 61}"
USR-2156,Frontend Developer,Pemula,8.0,Kompetitif,0.7565,Significant Gap,HTML,CSS,Github,137.9,"{""HTML"": 0, ""CSS"": 16, ""Javascript"": 22, ""Typescript"": 43, ""React"": 29, ""Vue.Js"": 21, ""Rest Api"": 14, ""Git"": 42, ""Responsive Design"": 13, ""Web Performance"": 0, ""Vs Code"": 24, ""Chrome Devtools"": 37, ""Webpack"": 25, ""Npm Yarn"": 50, ""Figma (Basic)"": 29, ""Github"": 11, ""Problem Solving"": 43, ""Collaboration"": 18, ""Attention To Detail"": 46, ""Time Management"": 0}"
USR-2157,Frontend Developer,Menengah,10.7,Normal,0.4687,Needs Work,Responsive Design,Git,HTML,47.7,"{""HTML"": 48, ""CSS"": 48, ""Javascript"": 51, ""Typescript"": 77, ""React"": 55, ""Vue.Js"": 57, ""Rest Api"": 54, ""Git"": 40, ""Responsive Design"": 0, ""Web Performance"": 60, ""Vs Code"": 41, ""Chrome Devtools"": 48, ""Webpack"": 66, ""Npm Yarn"": 80, ""Figma (Basic)"": 40, ""Github"": 45, ""Problem Solving"": 48, ""Collaboration"": 68, ""Attention To Detail"": 80, ""Time Management"": 65}"
USR-2158,Frontend Developer,Menengah,15.7,Booming,0.5412,Needs Work,Javascript,Collaboration,Time Management,33.3,"{""HTML"": 72, ""CSS"": 38, ""Javascript"": 0, ""Typescript"": 62, ""React"": 48, ""Vue.Js"": 71, ""Rest Api"": 80, ""Git"": 43, ""Responsive Design"": 57, ""Web Performance"": 55, ""Vs Code"": 54, ""Chrome Devtools"": 40, ""Webpack"": 38, ""Npm Yarn"": 53, ""Figma (Basic)"": 20, ""Github"": 53, ""Problem Solving"": 67, ""Collaboration"": 0, ""Attention To Detail"": 56, ""Time Management"": 0}"
USR-2159,Frontend Developer,Pemula,15.0,Booming,0.5508,Needs Work,HTML,CSS,Vs Code,35.7,"{""HTML"": 0, ""CSS"": 0, ""Javascript"": 0, ""Typescript"": 73, ""React"": 58, ""Vue.Js"": 56, ""Rest Api"": 65, ""Git"": 58, ""Responsive Design"": 75, ""Web Performance"": 64, ""Vs Code"": 0, ""Chrome Devtools"": 59, ""Webpack"": 57, ""Npm Yarn"": 51, ""Figma (Basic)"": 40, ""Github"": 74, ""Problem Solving"": 57, ""Collaboration"": 0, ""Attention To Detail"": 73, ""Time Management"": 60, ""JavaScript"": 73}"
USR-2160,Frontend Developer,Pemula,18.5,Kompetitif,0.6688,Significant Gap,CSS,HTML,Javascript,60.2,"{""HTML"": 11, ""CSS"": 0, ""Javascript"": 0, ""Typescript"": 23, ""React"": 33, ""Vue.Js"": 15, ""Rest Api"": 34, ""Git"": 20, ""Responsive Design"": 18, ""Web Performance"": 0, ""Vs Code"": 100, ""Chrome Devtools"": 50, ""Webpack"": 25, ""Npm Yarn"": 12, ""Figma (Basic)"": 47, ""Github"": 100, ""Problem Solving"": 38, ""Collaboration"": 44, ""Attention To Detail"": 40, ""Time Management"": 49}"
USR-2161,Frontend Developer,Pemula,8.7,Kompetitif,0.6911,Significant Gap,CSS,Git,HTML,116.6,"{""HTML"": 18, ""CSS"": 0, ""Javascript"": 35, ""Typescript"": 20, ""React"": 24, ""Vue.Js"": 50, ""Rest Api"": 34, ""Git"": 12, ""Responsive Design"": 100, ""Web Performance"": 0, ""Vs Code"": 37, ""Chrome Devtools"": 10, ""Webpack"": 22, ""Npm Yarn"": 40, ""Figma (Basic)"": 48, ""Github"": 38, ""Problem Solving"": 39, ""Collaboration"": 33, ""Attention To Detail"": 50, ""Time Management"": 11}"
USR-2162,Frontend Developer,Lanjutan,10.3,Booming,0.189,Ready,Javascript,Typescript,Vue.Js,20.1,"{""HTML"": 90, ""CSS"": 83, ""Javascript"": 62, ""Typescript"": 66, ""React"": 77, ""Vue.Js"": 58, ""Rest Api"": 91, ""Git"": 75, ""Responsive Design"": 80, ""Web Performance"": 66, ""Vs Code"": 92, ""Chrome Devtools"": 75, ""Webpack"": 85, ""Npm Yarn"": 90, ""Figma (Basic)"": 74, ""Github"": 84, ""Problem Solving"": 86, ""Collaboration"": 100, ""Attention To Detail"": 93, ""Time Management"": 79}"
USR-2163,Frontend Developer,Lanjutan,6.2,Booming,0.3875,Almost Ready,Problem Solving,Github,Vs Code,62.6,"{""HTML"": 53, ""CSS"": 88, ""Javascript"": 0, ""Typescript"": 58, ""React"": 83, ""Vue.Js"": 90, ""Rest Api"": 67, ""Git"": 88, ""Responsive Design"": 64, ""Web Performance"": 72, ""Vs Code"": 0, ""Chrome Devtools"": 66, ""Webpack"": 86, ""Npm Yarn"": 87, ""Figma (Basic)"": 77, ""Github"": 0, ""Problem Solving"": 0, ""Collaboration"": 100, ""Attention To Detail"": 89, ""Time Management"": 81}"
USR-2164,Frontend Developer,Pemula,5.9,Kompetitif,0.2605,Almost Ready,Problem Solving,Npm Yarn,CSS,51.8,"{""HTML"": 76, ""CSS"": 69, ""Javascript"": 100, ""Typescript"": 84, ""React"": 98, ""Vue.Js"": 69, ""Rest Api"": 89, ""Git"": 95, ""Responsive Design"": 89, ""Web Performance"": 72, ""Vs Code"": 73, ""Chrome Devtools"": 86, ""Webpack"": 72, ""Npm Yarn"": 0, ""Figma (Basic)"": 60, ""Github"": 100, ""Problem Solving"": 0, ""Collaboration"": 74, ""Attention To Detail"": 91, ""Time Management"": 80}"
USR-2165,Frontend Developer,Lanjutan,8.4,Normal,0.2284,Almost Ready,Collaboration,Typescript,Webpack,26.0,"{""HTML"": 77, ""CSS"": 94, ""Javascript"": 86, ""Typescript"": 50, ""React"": 100, ""Vue.Js"": 100, ""Rest Api"": 93, ""Git"": 72, ""Responsive Design"": 87, ""Web Performance"": 67, ""Vs Code"": 77, ""Chrome Devtools"": 78, ""Webpack"": 64, ""Npm Yarn"": 79, ""Figma (Basic)"": 100, ""Github"": 70, ""Problem Solving"": 93, ""Collaboration"": 0, ""Attention To Detail"": 100, ""Time Management"": 66}"
USR-2166,Frontend Developer,Menengah,4.1,Kompetitif,0.3857,Almost Ready,Javascript,Github,Typescript,175.6,"{""HTML"": 69, ""CSS"": 75, ""Javascript"": 0, ""Typescript"": 40, ""React"": 42, ""Vue.Js"": 54, ""Rest Api"": 80, ""Git"": 80, ""Responsive Design"": 59, ""Web Performance"": 31, ""Vs Code"": 52, ""Chrome Devtools"": 52, ""Webpack"": 59, ""Npm Yarn"": 100, ""Figma (Basic)"": 80, ""Github"": 39, ""Problem Solving"": 79, ""Collaboration"": 100, ""Attention To Detail"": 53, ""Time Management"": 80}"
USR-2167,Frontend Developer,Pemula,15.2,Kompetitif,0.8153,Major Gap,Problem Solving,CSS,Vs Code,73.1,"{""HTML"": 17, ""CSS"": 10, ""Javascript"": 50, ""Typescript"": 34, ""React"": 31, ""Vue.Js"": 10, ""Rest Api"": 9, ""Git"": 20, ""Responsive Design"": 45, ""Web Performance"": 8, ""Vs Code"": 0, ""Chrome Devtools"": 0, ""Webpack"": 27, ""Npm Yarn"": 19, ""Figma (Basic)"": 0, ""Github"": 21, ""Problem Solving"": 0, ""Collaboration"": 28, ""Attention To Detail"": 0, ""Time Management"": 28}"
USR-2168,Frontend Developer,Lanjutan,8.4,Booming,0.3863,Almost Ready,HTML,Git,Github,33.5,"{""HTML"": 0, ""CSS"": 72, ""Javascript"": 86, ""Typescript"": 58, ""React"": 81, ""Vue.Js"": 88, ""Rest Api"": 0, ""Git"": 0, ""Responsive Design"": 82, ""Web Performance"": 80, ""Vs Code"": 64, ""Chrome Devtools"": 62, ""Webpack"": 91, ""Npm Yarn"": 82, ""Figma (Basic)"": 72, ""Github"": 0, ""Problem Solving"": 90, ""Collaboration"": 81, ""Attention To Detail"": 84, ""Time Management"": 90}"
USR-2169,Frontend Developer,Menengah,9.8,Kompetitif,0.4964,Needs Work,CSS,Problem Solving,Attention To Detail,70.3,"{""HTML"": 70, ""CSS"": 0, ""Javascript"": 74, ""Typescript"": 62, ""React"": 80, ""Vue.Js"": 60, ""Rest Api"": 55, ""Git"": 54, ""Responsive Design"": 51, ""Web Performance"": 63, ""Vs Code"": 80, ""Chrome Devtools"": 55, ""Webpack"": 21, ""Npm Yarn"": 61, ""Figma (Basic)"": 69, ""Github"": 36, ""Problem Solving"": 0, ""Collaboration"": 64, ""Attention To Detail"": 0, ""Time Management"": 75}"
USR-2170,Frontend Developer,Menengah,8.6,Booming,0.3989,Almost Ready,HTML,React,Typescript,45.3,"{""HTML"": 36, ""CSS"": 80, ""Javascript"": 60, ""Typescript"": 36, ""React"": 33, ""Vue.Js"": 33, ""Rest Api"": 80, ""Git"": 54, ""Responsive Design"": 47, ""Web Performance"": 79, ""Vs Code"": 100, ""Chrome Devtools"": 100, ""Webpack"": 59, ""Npm Yarn"": 47, ""Figma (Basic)"": 51, ""Github"": 62, ""Problem Solving"": 80, ""Collaboration"": 41, ""Attention To Detail"": 67, ""Time Management"": 50}"
USR-2171,Frontend Developer,Pemula,19.4,Normal,0.7832,Significant Gap,Git,Responsive Design,HTML,46.0,"{""HTML"": 13, ""CSS"": 37, ""Javascript"": 3, ""Typescript"": 38, ""React"": 0, ""Vue.Js"": 14, ""Rest Api"": 41, ""Git"": 0, ""Responsive Design"": 0, ""Web Performance"": 39, ""Vs Code"": 0, ""Chrome Devtools"": 13, ""Webpack"": 13, ""Npm Yarn"": 17, ""Figma (Basic)"": 27, ""Github"": 28, ""Problem Solving"": 50, ""Collaboration"": 32, ""Attention To Detail"": 50, ""Time Management"": 25}"
USR-2172,Frontend Developer,Lanjutan,7.7,Booming,0.2502,Almost Ready,Github,Vue.Js,Vs Code,24.1,"{""HTML"": 100, ""CSS"": 85, ""Javascript"": 99, ""Typescript"": 55, ""React"": 79, ""Vue.Js"": 0, ""Rest Api"": 83, ""Git"": 84, ""Responsive Design"": 73, ""Web Performance"": 93, ""Vs Code"": 50, ""Chrome Devtools"": 78, ""Webpack"": 88, ""Npm Yarn"": 50, ""Figma (Basic)"": 100, ""Github"": 0, ""Problem Solving"": 100, ""Collaboration"": 100, ""Attention To Detail"": 100, ""Time Management"": 67}"
USR-2173,Frontend Developer,Lanjutan,8.9,Kompetitif,0.2741,Almost Ready,Javascript,Rest Api,Npm Yarn,54.7,"{""HTML"": 99, ""CSS"": 72, ""Javascript"": 0, ""Typescript"": 100, ""React"": 99, ""Vue.Js"": 79, ""Rest Api"": 0, ""Git"": 74, ""Responsive Design"": 94, ""Web Performance"": 87, ""Vs Code"": 100, ""Chrome Devtools"": 100, ""Webpack"": 75, ""Npm Yarn"": 0, ""Figma (Basic)"": 71, ""Github"": 68, ""Problem Solving"": 99, ""Collaboration"": 75, ""Attention To Detail"": 91, ""Time Management"": 70, ""JavaScript"": 82}"
USR-2174,Frontend Developer,Pemula,3.0,Booming,0.686,Significant Gap,HTML,Collaboration,Webpack,207.2,"{""HTML"": 0, ""CSS"": 19, ""Javascript"": 32, ""Typescript"": 0, ""React"": 40, ""Vue.Js"": 46, ""Rest Api"": 50, ""Git"": 47, ""Responsive Design"": 50, ""Web Performance"": 28, ""Vs Code"": 39, ""Chrome Devtools"": 30, ""Webpack"": 9, ""Npm Yarn"": 7, ""Figma (Basic)"": 50, ""Github"": 33, ""Problem Solving"": 25, ""Collaboration"": 0, ""Attention To Detail"": 50, ""Time Management"": 100}"
USR-2175,Frontend Developer,Menengah,3.0,Kompetitif,0.4123,Needs Work,Webpack,Github,Javascript,226.6,"{""HTML"": 75, ""CSS"": 69, ""Javascript"": 0, ""Typescript"": 61, ""React"": 91, ""Vue.Js"": 74, ""Rest Api"": 89, ""Git"": 82, ""Responsive Design"": 78, ""Web Performance"": 82, ""Vs Code"": 68, ""Chrome Devtools"": 76, ""Webpack"": 0, ""Npm Yarn"": 89, ""Figma (Basic)"": 93, ""Github"": 0, ""Problem Solving"": 98, ""Collaboration"": 0, ""Attention To Detail"": 0, ""Time Management"": 72}"
USR-2176,Frontend Developer,Pemula,4.8,Booming,0.3176,Almost Ready,Rest Api,Time Management,Responsive Design,51.3,"{""HTML"": 76, ""CSS"": 66, ""Javascript"": 81, ""Typescript"": 80, ""React"": 83, ""Vue.Js"": 100, ""Rest Api"": 0, ""Git"": 70, ""Responsive Design"": 61, ""Web Performance"": 71, ""Vs Code"": 66, ""Chrome Devtools"": 84, ""Webpack"": 78, ""Npm Yarn"": 75, ""Figma (Basic)"": 69, ""Github"": 80, ""Problem Solving"": 70, ""Collaboration"": 72, ""Attention To Detail"": 85, ""Time Management"": 0}"
